Naziv_proteina,frakcijska_razlika_A,frakcijska_razlika_C,frakcijska_razlika_D,frakcijska_razlika_E,frakcijska_razlika_F,frakcijska_razlika_G,frakcijska_razlika_H,frakcijska_razlika_I,frakcijska_razlika_K,frakcijska_razlika_L,frakcijska_razlika_M,frakcijska_razlika_N,frakcijska_razlika_P,frakcijska_razlika_Q,frakcijska_razlika_R,frakcijska_razlika_S,frakcijska_razlika_T,frakcijska_razlika_V,frakcijska_razlika_W,frakcijska_razlika_Y
AIG95941.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG95950.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG95959.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG95968.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG95977.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG95986.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG95995.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96004.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96013.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96022.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96031.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96040.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96049.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96058.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96067.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96076.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96085.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96094.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96103.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96112.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96121.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96130.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96139.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96148.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96157.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96166.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96175.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96184.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96193.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96202.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96211.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96220.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96229.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96238.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96247.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96256.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96265.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96274.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96283.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96292.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96301.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96310.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96319.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96328.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96337.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96346.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96355.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96364.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96373.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96382.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96391.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96400.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96409.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96418.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96427.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
AIG96436.1 |virion spike glycoprotein precursor,-0.3655,0.0,-0.0789,-0.1962,9.3158,0.8012,-0.5855,1.6526,0.0592,1.0263,-0.6316,-0.4351,-0.2632,-0.125,1.0632,-0.6758,-0.3996,0.2895,0.0,1.5789
