Naziv proteina,Molska Frakcija Uredjeni,Molska Frakcija Neuredjeni,Procenat uredjeni,Procenat neuredjeni,Frakcijska Razlika
AHX00738.1 |nucleocapsid,0.28571,0.71429,28.57%,71.43%,1.5
AHX71953.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
AHY61344.1 |nucleocapsid phosphoprotein,0.2788,0.7212,27.88%,72.12%,1.5868
AKL59408.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AKN24756.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24765.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24774.1 |nucleocapsid,0.30508,0.69492,30.51%,69.49%,1.2778
AKN24783.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24792.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24801.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24810.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24819.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24828.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
AKN24837.1 |nucleocapsid,0.2954,0.7046,29.54%,70.46%,1.3852
ALA49348.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49359.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49370.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49381.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49392.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49403.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49414.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49425.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49436.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49447.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49458.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49469.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49480.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49491.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49502.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49513.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49524.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49535.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49546.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49557.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49568.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49579.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49590.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49601.1 |nucleocapsid protein,0.30024,0.69976,30.02%,69.98%,1.3306
ALA49612.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49623.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49634.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49645.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49656.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49667.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49678.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49689.1 |nucleocapsid protein,0.28329,0.71671,28.33%,71.67%,1.5299
ALA49700.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49711.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49722.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49733.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49744.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49755.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49766.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49777.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49788.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49799.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49810.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49821.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49832.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49843.1 |nucleocapsid protein,0.2954,0.7046,29.54%,70.46%,1.3852
ALA49854.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49865.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA49876.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49887.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49898.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49909.1 |nucleocapsid protein,0.29782,0.70218,29.78%,70.22%,1.3577
ALA49920.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49931.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49942.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA49953.1 |nucleocapsid protein,0.2954,0.7046,29.54%,70.46%,1.3852
ALA49964.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA49975.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA49986.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA49997.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA50008.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA50019.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA50030.1 |nucleocapsid protein,0.29056,0.70944,29.06%,70.94%,1.4417
ALA50041.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA50052.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA50063.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALA50074.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ALR69648.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ALT66877.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ALT66887.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ANC28652.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANC28663.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANC28674.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANC28685.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANC28696.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANC28707.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANC28718.1 |nucleocapsid protein,0.28087,0.71913,28.09%,71.91%,1.5603
ANI69831.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ANI69842.1 |nucleoprotein,0.28814,0.71186,28.81%,71.19%,1.4706
ANI69853.1 |nucleoprotein,0.28814,0.71186,28.81%,71.19%,1.4706
ANI69864.1 |nucleoprotein,0.28814,0.71186,28.81%,71.19%,1.4706
ANI69874.1 |nucleoprotein,0.29782,0.70218,29.78%,70.22%,1.3577
ANI69885.1 |nucleoprotein,0.28814,0.71186,28.81%,71.19%,1.4706
ANI69896.1 |nucleoprotein,0.30508,0.69492,30.51%,69.49%,1.2778
ANI69907.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ANI69918.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ANI69929.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AQZ41292.1 |nucleoprotein,0.28329,0.71671,28.33%,71.67%,1.5299
AQZ41303.1 |nucleoprotein,0.27845,0.72155,27.85%,72.15%,1.5913
AQZ41318.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AQZ41328.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AQZ41339.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AQZ41350.1 |nucleoprotein,0.29782,0.70218,29.78%,70.22%,1.3577
AQZ41361.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AQZ41372.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
AQZ41383.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ARQ84742.1 |nucleoprotein,0.31477,0.68523,31.48%,68.52%,1.1769
ARQ84753.1 |nucleoprotein,0.31961,0.68039,31.96%,68.04%,1.1288
ARQ84764.1 |nucleoprotein,0.31961,0.68039,31.96%,68.04%,1.1288
ARQ84775.1 |nucleoprotein,0.31961,0.68039,31.96%,68.04%,1.1288
ASU45703.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45715.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45726.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45737.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45748.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45759.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45770.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45781.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45792.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45803.1 |nucleoprotein,0.28329,0.71671,28.33%,71.67%,1.5299
ASU45814.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45825.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45836.1 |nucleoprotein,0.2954,0.7046,29.54%,70.46%,1.3852
ASU45847.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45858.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45869.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU45880.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU89928.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU89940.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU89951.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU89962.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU89973.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU89984.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU89995.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90006.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90017.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90028.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90039.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90050.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90061.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90072.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90083.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90094.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90105.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90116.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90127.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90138.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90149.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90160.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90171.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90182.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90193.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90204.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU90215.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90226.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU90237.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90248.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90259.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90270.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90281.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90292.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
"ASU90303.1 |nucleoprotein, partial",0.23853,0.76147,23.85%,76.15%,2.1923
ASU90314.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90325.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90336.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90347.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90358.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90369.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90380.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90391.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90402.1 |nucleoprotein,0.27603,0.72397,27.6%,72.4%,1.6228
ASU90413.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU90424.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90435.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90446.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90457.1 |nucleoprotein,0.27845,0.72155,27.85%,72.15%,1.5913
ASU90468.1 |nucleoprotein,0.27603,0.72397,27.6%,72.4%,1.6228
ASU90479.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90490.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90501.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90512.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90523.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90534.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90545.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90556.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90567.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90578.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90589.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90600.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90611.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90622.1 |nucleoprotein,0.29782,0.70218,29.78%,70.22%,1.3577
ASU90633.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90644.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90655.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90666.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90677.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90688.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90699.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90710.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90721.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90732.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90743.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90754.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU90765.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90776.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90787.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90798.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90809.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU90820.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90831.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90842.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90853.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90864.1 |nucleoprotein,0.28571,0.71429,28.57%,71.43%,1.5
ASU90875.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90886.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90897.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90908.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90919.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90930.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90941.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90952.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90963.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90973.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90984.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU90995.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
ASU91006.1 |nucleoprotein,0.28087,0.71913,28.09%,71.91%,1.5603
