Naziv_proteina,frakcijska_razlika_A,frakcijska_razlika_C,frakcijska_razlika_D,frakcijska_razlika_E,frakcijska_razlika_F,frakcijska_razlika_G,frakcijska_razlika_H,frakcijska_razlika_I,frakcijska_razlika_K,frakcijska_razlika_L,frakcijska_razlika_M,frakcijska_razlika_N,frakcijska_razlika_P,frakcijska_razlika_Q,frakcijska_razlika_R,frakcijska_razlika_S,frakcijska_razlika_T,frakcijska_razlika_V,frakcijska_razlika_W,frakcijska_razlika_Y
AGB56758.1|virion spike glycoprotein precursor,-0.1691,0.0,0.0088,-0.1464,12.5088,0.344,-0.5175,1.4123,0.1257,0.6484,-0.8392,-0.3668,-0.3246,-0.0887,0.2061,-0.7588,-0.4006,0.568,0.0,2.136
AGB56767.1|virion spike glycoprotein precursor,-0.1691,0.0,0.0088,-0.1464,12.5088,0.344,-0.5175,1.8143,0.1257,0.6484,-0.8392,-0.3668,-0.3246,-0.1798,0.3402,-0.7588,-0.4182,0.568,0.0,2.136
AGB56776.1|virion spike glycoprotein precursor,-0.1143,0.0,0.0156,-0.1407,12.6,0.3531,-0.5143,1.8333,0.1873,0.8104,-0.8381,-0.3625,-0.3625,-0.1743,0.2952,-0.7571,-0.4603,0.5786,0.0,2.1571
AGB56785.1|virion spike glycoprotein precursor,-0.1691,0.0,0.0088,-0.1464,12.5088,0.344,-0.5175,1.8143,0.1257,0.6484,-0.8392,-0.3668,-0.3246,-0.1798,0.3402,-0.7588,-0.4182,0.568,0.0,2.136
AGB56794.1|virion spike glycoprotein precursor,-0.1481,0.0,-0.0815,-0.1522,12.4179,0.3349,-0.5208,2.4503,0.1182,0.7862,-0.8403,-0.371,-0.371,-0.1853,0.3311,-0.7604,-0.4191,0.5574,0.0,2.1149
AGB56803.1|virion spike glycoprotein precursor,-0.1691,0.0,0.0088,-0.1464,12.5088,0.344,-0.5175,1.8143,0.1257,0.6484,-0.8392,-0.3668,-0.3246,-0.1798,0.3402,-0.7588,-0.4182,0.568,0.0,2.136
AGB56812.1|virion spike glycoprotein precursor,-0.1143,0.0,0.0156,-0.1407,12.6,0.3531,-0.5143,1.8333,0.1873,0.8104,-0.8381,-0.3625,-0.3625,-0.1743,0.2952,-0.7571,-0.4603,0.5786,0.0,2.1571
AGB56821.1|virion spike glycoprotein precursor,-0.1481,0.0,-0.0815,-0.1522,12.4179,0.3349,-0.5208,2.4503,0.1182,0.7862,-0.8403,-0.371,-0.371,-0.1853,0.3311,-0.7604,-0.4191,0.5574,0.0,2.1149
AGB56830.1|virion spike glycoprotein precursor,-0.19,0.0,-0.1749,-0.2338,12.0586,0.435,-0.4753,1.0987,0.0882,1.4485,-0.8445,-0.3471,-0.3471,-0.2792,0.7323,-0.7743,-0.3567,0.7323,0.0,0.5157
AGB56839.1|virion spike glycoprotein precursor,-0.132,0.0,-0.0877,-0.048,5.6638,0.326,-0.524,1.7766,0.1106,0.9515,-0.8413,-0.3753,-0.286,-0.1908,0.7679,-0.7836,-0.4086,0.3751,0.0,2.0939
AGN52936.1|spike glycoprotein,-0.1889,0.9949,-0.0281,0.023,1.5703,0.13,-0.3478,0.4688,-0.3708,1.4772,-0.3478,0.5345,-0.2885,0.2084,-0.4783,-0.6394,0.6113,0.0614,0.0,1.179
AHX24649.2|virion spike glycoprotein precursor,-0.2286,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.5956,0.0,1.0487
AHX24658.2|virion spike glycoprotein precursor,-0.2286,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.5956,0.0,1.0487
AHX24667.2|virion spike glycoprotein precursor,-0.2075,0.0,-0.069,-0.069,12.6,0.3531,-0.4536,2.4971,-0.231,0.8104,-0.8381,-0.4,-0.32,-0.1743,0.5786,-0.7723,-0.3733,0.6393,0.0,1.1048
AHY61337.1|spike glycoprotein,0.3284,1.1522,-0.2354,-0.5164,0.246,0.1469,-0.3628,0.903,-0.5582,0.5601,-0.3883,0.3782,-0.1504,-0.4525,-0.4903,-0.3573,0.3971,0.5858,0.0,2.908
AIE11800.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11809.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11818.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11827.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11836.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11845.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11854.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11863.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11872.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11881.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11890.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11899.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11908.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIE11917.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95887.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95896.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95905.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95914.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95923.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95932.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95941.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95950.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95959.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95968.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95977.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95986.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG95995.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96004.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96013.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96022.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96031.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96040.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96049.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96058.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96067.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96076.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96085.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96094.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96103.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96112.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96121.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96130.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96139.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96148.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96157.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96166.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96175.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96184.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96193.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96202.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96211.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96220.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96229.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96238.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96247.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96256.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96265.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96274.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96283.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96292.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96301.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96310.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96319.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96328.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96337.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96346.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96355.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96364.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96373.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96382.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96391.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96400.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96409.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96418.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96427.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96436.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
AIG96445.1|virion spike glycoprotein precursor,-0.2535,0.0,-0.0939,-0.0939,12.2375,0.317,-0.4681,2.4039,-0.0072,0.9856,-0.8424,-0.416,-0.3381,-0.1963,0.4774,-0.7784,-0.3539,0.6547,0.0,1.0487
