Naziv proteina,Molska Frakcija Uredjeni,Molska Frakcija Neuredjeni,Procenat uredjeni,Procenat neuredjeni,Frakcijska Razlika
ACT79233.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
ACT79240.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
ADM72988.1|nucleoprotein,0.4964,0.5036,49.64%,50.36%,0.0145
AEW11935.1|nucleoprotein,0.4964,0.5036,49.64%,50.36%,0.0145
AFV31137.1|nucleoprotein,0.48921,0.51079,48.92%,51.08%,0.0441
AFV31150.1|nucleoprotein,0.48921,0.51079,48.92%,51.08%,0.0441
AFV31157.1|nucleoprotein,0.48921,0.51079,48.92%,51.08%,0.0441
AFV31164.1|nucleoprotein,0.48201,0.51799,48.2%,51.8%,0.0746
AFV31171.1|nucleoprotein,0.48921,0.51079,48.92%,51.08%,0.0441
AFV31178.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31185.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31192.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31199.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31206.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31213.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31220.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31227.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31234.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31241.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31248.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31255.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31262.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31269.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31276.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31283.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31290.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31297.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31304.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31311.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31318.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31325.1|nucleoprotein,0.50504,0.49496,50.5%,49.5%,-0.0199
AFV31332.1|nucleoprotein,0.48921,0.51079,48.92%,51.08%,0.0441
AFV31339.1|nucleoprotein,0.49496,0.50504,49.5%,50.5%,0.0203
AFV31346.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31353.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31360.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AFV31367.1|nucleoprotein,0.49209,0.50791,49.21%,50.79%,0.0322
AFV31374.1|nucleoprotein,0.4964,0.5036,49.64%,50.36%,0.0145
AGL73408.1|nucleoprotein,0.4964,0.5036,49.64%,50.36%,0.0145
AGL73415.1|nucleoprotein,0.4964,0.5036,49.64%,50.36%,0.0145
AIL25247.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
AJY53711.1|nucleoprotein,0.48777,0.51223,48.78%,51.22%,0.0501
AJY53715.1|VP30 minor nucleoprotein,0.40214,0.59786,40.21%,59.79%,0.4867
AKB09569.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
AKB09573.1|minor nucleoprotein VP30,0.39146,0.60854,39.15%,60.85%,0.5545
AKI84280.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
AKI84284.1|minor nucleoprotein VP30,0.39146,0.60854,39.15%,60.85%,0.5545
ALS54751.1|nucleoprotein,0.49353,0.50647,49.35%,50.65%,0.0262
ALS54755.1|minor nucleoprotein VP30,0.41281,0.58719,41.28%,58.72%,0.4224
AMZ00478.1|nucleocapsid protein,0.50072,0.49928,50.07%,49.93%,-0.0029
AMZ00491.1|nucleocapsid protein,0.49353,0.50647,49.35%,50.65%,0.0262
APQ46228.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
APQ46229.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
AWO14194.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QGX74968.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QGX74975.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QGX74982.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QGX74989.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QIC36345.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QYC62005.1|nucleoprotein,0.50072,0.49928,50.07%,49.93%,-0.0029
QYC62009.1|minor nucleoprotein VP30,0.39146,0.60854,39.15%,60.85%,0.5545
UFZ14317.1|nucleoprotein,0.48345,0.51655,48.35%,51.65%,0.0685
WKR37929.1|nucleoprotein,0.47482,0.52518,47.48%,52.52%,0.1061
WKR37933.1|minor nucleoprotein,0.39146,0.60854,39.15%,60.85%,0.5545
YP_001531153.1|nucleoprotein,0.49496,0.50504,49.5%,50.5%,0.0203
YP_001531157.1|minor nucleoprotein,0.38434,0.61566,38.43%,61.57%,0.6019
YP_009055222.1|nucleoprotein,0.49353,0.50647,49.35%,50.65%,0.0262
YP_009055226.1|minor nucleoprotein,0.41281,0.58719,41.28%,58.72%,0.4224
AHX00718.1|nucleocapsid,0.35109,0.64891,35.11%,64.89%,0.8483
AHX00728.1|nucleocapsid,0.35109,0.64891,35.11%,64.89%,0.8483
AHX00738.1|nucleocapsid,0.35109,0.64891,35.11%,64.89%,0.8483
AHX71953.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
AHY61344.1|nucleocapsid phosphoprotein,0.29724,0.70276,29.72%,70.28%,1.3643
AKL59408.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AKN24756.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24765.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24774.1|nucleocapsid,0.3753,0.6247,37.53%,62.47%,0.6645
AKN24783.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24792.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24801.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24810.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24819.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24828.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
AKN24837.1|nucleocapsid,0.37046,0.62954,37.05%,62.95%,0.6993
ALA49348.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49359.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49370.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49381.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49392.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49403.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49414.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49425.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49436.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49447.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49458.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49469.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49480.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49491.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49502.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49513.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49524.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49535.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49546.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49557.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49568.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49579.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49590.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49601.1|nucleocapsid protein,0.35835,0.64165,35.84%,64.16%,0.7905
ALA49612.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49623.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49634.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49645.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49656.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49667.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49678.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49689.1|nucleocapsid protein,0.35351,0.64649,35.35%,64.65%,0.8288
ALA49700.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49711.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49722.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49733.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49744.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49755.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49766.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49777.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49788.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49799.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49810.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49821.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA49832.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49843.1|nucleocapsid protein,0.35593,0.64407,35.59%,64.41%,0.8095
ALA49854.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49865.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49876.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49887.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49898.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49909.1|nucleocapsid protein,0.35835,0.64165,35.84%,64.16%,0.7905
ALA49920.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49931.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49942.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49953.1|nucleocapsid protein,0.35593,0.64407,35.59%,64.41%,0.8095
ALA49964.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49975.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49986.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA49997.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA50008.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA50019.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA50030.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA50041.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALA50052.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA50063.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ALA50074.1|nucleocapsid protein,0.33898,0.66102,33.9%,66.1%,0.95
ALR69648.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ALT66877.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ALT66887.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28652.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28663.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28674.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28685.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28696.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28707.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANC28718.1|nucleocapsid protein,0.35109,0.64891,35.11%,64.89%,0.8483
ANI69831.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ANI69842.1|nucleoprotein,0.35835,0.64165,35.84%,64.16%,0.7905
ANI69853.1|nucleoprotein,0.35835,0.64165,35.84%,64.16%,0.7905
ANI69864.1|nucleoprotein,0.35835,0.64165,35.84%,64.16%,0.7905
ANI69874.1|nucleoprotein,0.36562,0.63438,36.56%,63.44%,0.7351
ANI69885.1|nucleoprotein,0.35835,0.64165,35.84%,64.16%,0.7905
ANI69896.1|nucleoprotein,0.3632,0.6368,36.32%,63.68%,0.7533
ANI69907.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ANI69918.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ANI69929.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41292.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41303.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41318.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41328.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41339.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41350.1|nucleoprotein,0.3632,0.6368,36.32%,63.68%,0.7533
AQZ41361.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41372.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
AQZ41383.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ARQ84742.1|nucleoprotein,0.34867,0.65133,34.87%,65.13%,0.8681
ARQ84753.1|nucleoprotein,0.35593,0.64407,35.59%,64.41%,0.8095
ARQ84764.1|nucleoprotein,0.35593,0.64407,35.59%,64.41%,0.8095
ARQ84775.1|nucleoprotein,0.35593,0.64407,35.59%,64.41%,0.8095
ASU45703.1|nucleoprotein,0.34383,0.65617,34.38%,65.62%,0.9085
ASU45715.1|nucleoprotein,0.34383,0.65617,34.38%,65.62%,0.9085
ASU45726.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45737.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45748.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45759.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45770.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45781.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45792.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45803.1|nucleoprotein,0.35351,0.64649,35.35%,64.65%,0.8288
ASU45814.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45825.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45836.1|nucleoprotein,0.35835,0.64165,35.84%,64.16%,0.7905
ASU45847.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45858.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45869.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU45880.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89928.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89940.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89951.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89962.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89973.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89984.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU89995.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90006.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90017.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90028.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90039.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90050.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90061.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90072.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90083.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90094.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90105.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90116.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90127.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90138.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90149.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90160.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90171.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90182.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90193.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90204.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90215.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90226.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90237.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90248.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90259.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90270.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90281.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90292.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
"ASU90303.1|nucleoprotein, partial",0.29358,0.70642,29.36%,70.64%,1.4062
ASU90314.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90325.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90336.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90347.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90358.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90369.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90380.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90391.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90402.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90413.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90424.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90435.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90446.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90457.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90468.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90479.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90490.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90501.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90512.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90523.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90534.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90545.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90556.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90567.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90578.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90589.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90600.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90611.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90622.1|nucleoprotein,0.41162,0.58838,41.16%,58.84%,0.4294
ASU90633.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90644.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90655.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90666.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90677.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90688.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90699.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90710.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90721.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90732.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90743.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90754.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90765.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90776.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90787.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90798.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90809.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90820.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90831.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90842.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90853.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90864.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90875.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90886.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU90897.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90908.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90919.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90930.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90941.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90952.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90963.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90973.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90984.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU90995.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91006.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91017.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91028.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91039.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91050.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91061.1|nucleoprotein,0.3293,0.6707,32.93%,67.07%,1.0368
ASU91072.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91083.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91094.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
ASU91105.1|nucleoprotein,0.35109,0.64891,35.11%,64.89%,0.8483
