Naziv_proteina,molska_frakcija_za_A,molska_frakcija_za_C,molska_frakcija_za_D,molska_frakcija_za_E,molska_frakcija_za_F,molska_frakcija_za_G,molska_frakcija_za_H,molska_frakcija_za_I,molska_frakcija_za_K,molska_frakcija_za_L,molska_frakcija_za_M,molska_frakcija_za_N,molska_frakcija_za_P,molska_frakcija_za_Q,molska_frakcija_za_R,molska_frakcija_za_S,molska_frakcija_za_T,molska_frakcija_za_V,molska_frakcija_za_W,molska_frakcija_za_Y,Klasifikacija
AAN37505.1 |second nucleoprotein VP35,0.1033,0.0326,0.0652,0.0326,0.0326,0.0598,0.0163,0.0924,0.0489,0.0815,0.0272,0.0326,0.0326,0.0652,0.0326,0.0652,0.0707,0.0652,0.0163,0.0272,uređen
AAN37505.1 |second nucleoprotein VP35,0.0513,0.0128,0.0321,0.0897,0.0192,0.0577,0.0256,0.0385,0.0449,0.0641,0.0192,0.0513,0.1154,0.0705,0.0769,0.0897,0.0962,0.0385,0.0,0.0064,neuređen
AAN37509.1 |nucleoprotein VP30,0.0797,0.029,0.029,0.0652,0.029,0.0145,0.0217,0.0652,0.0435,0.1957,0.0145,0.0145,0.0217,0.0652,0.0797,0.0725,0.0725,0.058,0.0217,0.0072,uređen
AAN37509.1 |nucleoprotein VP30,0.0667,0.0267,0.08,0.08,0.0267,0.0733,0.04,0.0067,0.06,0.0333,0.0067,0.0267,0.08,0.06,0.0933,0.1133,0.06,0.04,0.0067,0.02,neuređen
AAQ55045.1 |nucleoprotein,0.0912,0.0085,0.0228,0.0541,0.0598,0.0684,0.0456,0.0484,0.0484,0.1282,0.0342,0.037,0.0285,0.0684,0.0427,0.0541,0.037,0.0826,0.0085,0.0313,uređen
AAQ55045.1 |nucleoprotein,0.0515,0.0,0.1314,0.1031,0.0129,0.0438,0.0361,0.0232,0.0515,0.0567,0.0206,0.0515,0.0851,0.0747,0.049,0.0722,0.0722,0.0361,0.0026,0.0258,neuređen
AAU43883.1 |major nucleoprotein,0.0861,0.0076,0.038,0.0557,0.0506,0.0709,0.0456,0.0506,0.0405,0.1392,0.0203,0.0278,0.0329,0.0658,0.038,0.0633,0.043,0.0759,0.0101,0.038,uređen
AAU43883.1 |major nucleoprotein,0.0525,0.0,0.1283,0.105,0.0117,0.0729,0.0204,0.0262,0.0583,0.0641,0.0146,0.0671,0.0845,0.0612,0.035,0.07,0.0641,0.0437,0.0,0.0204,neuređen
AAU43888.1 |minor nucleoprotein,0.096,0.016,0.048,0.056,0.048,0.032,0.016,0.032,0.048,0.2,0.008,0.032,0.024,0.048,0.064,0.08,0.048,0.072,0.024,0.008,uređen
AAU43888.1 |minor nucleoprotein,0.0491,0.0245,0.0736,0.0552,0.0245,0.0613,0.0184,0.0123,0.0613,0.0675,0.0061,0.0368,0.0675,0.0613,0.092,0.1288,0.1043,0.0368,0.0061,0.0123,neuređen
AAV48574.1 |nucleoprotein,0.0925,0.0073,0.0414,0.0535,0.0487,0.0608,0.0414,0.0511,0.0487,0.1265,0.0292,0.0487,0.0292,0.0657,0.0462,0.0414,0.0414,0.0754,0.0122,0.0389,uređen
AAV48574.1 |nucleoprotein,0.0671,0.0,0.128,0.1128,0.0122,0.0518,0.0335,0.0335,0.0335,0.064,0.0091,0.061,0.0854,0.0732,0.061,0.0854,0.0488,0.0122,0.003,0.0244,neuređen
ABA87124.1 |nucleoprotein,0.0698,0.0087,0.0465,0.0465,0.0436,0.0698,0.0378,0.0727,0.0436,0.1337,0.0058,0.0523,0.0407,0.0436,0.0378,0.0669,0.061,0.0785,0.0058,0.0349,uređen
ABA87124.1 |nucleoprotein,0.0484,0.0,0.094,0.1083,0.0285,0.0285,0.0256,0.0399,0.0456,0.0712,0.0142,0.0541,0.0912,0.094,0.0541,0.0883,0.0513,0.0484,0.0028,0.0114,neuređen
ABE27012.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27012.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27019.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27019.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27026.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27026.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27033.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27033.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27040.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27040.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.0749,0.0086,0.049,0.0865,0.0865,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27047.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27047.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27054.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27054.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27061.1 |nucleoprotein,0.069,0.0086,0.046,0.046,0.0431,0.069,0.0374,0.0718,0.0431,0.1322,0.0057,0.0517,0.0431,0.046,0.0402,0.0661,0.0603,0.0805,0.0057,0.0345,uređen
ABE27061.1 |nucleoprotein,0.049,0.0,0.0922,0.1095,0.0288,0.0259,0.0259,0.0461,0.0461,0.072,0.0086,0.049,0.0865,0.0893,0.0519,0.1009,0.0519,0.049,0.0029,0.0144,neuređen
ABE27068.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ABE27068.1 |nucleoprotein,0.0597,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0795,0.0909,0.0483,0.0966,0.054,0.0483,0.0028,0.0142,neuređen
ABE27075.1 |nucleoprotein,0.0678,0.0088,0.0472,0.0442,0.0442,0.0708,0.0383,0.0708,0.0442,0.1357,0.0059,0.0501,0.0324,0.0442,0.0413,0.0678,0.059,0.0855,0.0059,0.0354,uređen
ABE27075.1 |nucleoprotein,0.0506,0.0,0.0927,0.1067,0.0281,0.0309,0.0253,0.0393,0.0421,0.0702,0.0084,0.0478,0.0927,0.0927,0.0506,0.1011,0.0562,0.0478,0.0028,0.014,neuređen
ABE27082.1 |nucleoprotein,0.0678,0.0088,0.0472,0.0442,0.0442,0.0708,0.0383,0.0708,0.0442,0.1357,0.0059,0.0501,0.0324,0.0442,0.0413,0.0678,0.059,0.0855,0.0059,0.0354,uređen
ABE27082.1 |nucleoprotein,0.0506,0.0,0.0927,0.1067,0.0281,0.0309,0.0253,0.0393,0.0449,0.0702,0.0084,0.0478,0.0927,0.0927,0.0478,0.1011,0.0562,0.0478,0.0028,0.014,neuređen
ABE27089.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ABE27089.1 |nucleoprotein,0.0568,0.0,0.0938,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0795,0.0909,0.0483,0.0966,0.054,0.0483,0.0028,0.0142,neuređen
ABS17548.1 |nucleoprotein,0.0643,0.0088,0.0439,0.0468,0.0439,0.0702,0.0351,0.0702,0.0439,0.1316,0.0058,0.0497,0.0468,0.0468,0.0409,0.0702,0.0585,0.0819,0.0058,0.0351,uređen
ABS17548.1 |nucleoprotein,0.0595,0.0,0.0907,0.1161,0.0255,0.0255,0.0283,0.0368,0.0482,0.0793,0.0113,0.0453,0.0793,0.0907,0.0482,0.0992,0.051,0.0482,0.0028,0.0142,neuređen
ABS17555.1 |nucleoprotein,0.0638,0.0087,0.0464,0.0435,0.0435,0.0696,0.0377,0.0696,0.0435,0.1304,0.0058,0.0522,0.0435,0.0493,0.0406,0.0667,0.0609,0.0841,0.0058,0.0348,uređen
ABS17555.1 |nucleoprotein,0.0571,0.0,0.0886,0.1086,0.0286,0.0257,0.0257,0.0457,0.0457,0.0743,0.0086,0.0543,0.0857,0.0914,0.0486,0.0971,0.0514,0.0457,0.0029,0.0143,neuređen
ABX75364.1 |nucleoprotein,0.0919,0.0084,0.0223,0.0557,0.0585,0.0669,0.0446,0.0501,0.0474,0.1253,0.039,0.0362,0.0279,0.0669,0.0446,0.0529,0.039,0.0808,0.0084,0.0334,uređen
ABX75364.1 |nucleoprotein,0.0526,0.0,0.1342,0.1026,0.0158,0.0447,0.0395,0.0289,0.0579,0.0553,0.0158,0.0474,0.0895,0.0763,0.0421,0.0737,0.0632,0.0342,0.0026,0.0237,neuređen
ABY75321.1 |major nucleoprotein,0.0865,0.0076,0.0382,0.0509,0.0534,0.0712,0.0458,0.0509,0.0407,0.1374,0.0204,0.0305,0.0331,0.0662,0.0382,0.0611,0.0433,0.0763,0.0102,0.0382,uređen
ABY75321.1 |major nucleoprotein,0.0493,0.0,0.1275,0.1072,0.0116,0.0667,0.0203,0.029,0.0609,0.0638,0.0145,0.0667,0.0725,0.0551,0.0377,0.0841,0.0725,0.0377,0.0,0.0232,neuređen
ABY75326.1 |minor nucleoprotein,0.0952,0.0159,0.0476,0.0556,0.0476,0.0317,0.0159,0.0317,0.0476,0.1984,0.0079,0.0317,0.0317,0.0476,0.0635,0.0794,0.0476,0.0714,0.0238,0.0079,uređen
ABY75326.1 |minor nucleoprotein,0.0494,0.0247,0.0741,0.0556,0.0247,0.0617,0.0185,0.0185,0.0617,0.0679,0.0062,0.0309,0.0617,0.0617,0.0926,0.1358,0.1049,0.0309,0.0062,0.0123,neuređen
ACD13002.1 |nucleoprotein,0.0657,0.009,0.0418,0.0478,0.0448,0.0716,0.0388,0.0657,0.0448,0.1343,0.006,0.0478,0.0478,0.0478,0.0418,0.0627,0.0597,0.0836,0.006,0.0328,uređen
ACD13002.1 |nucleoprotein,0.0583,0.0,0.0917,0.1139,0.025,0.025,0.0278,0.0417,0.0472,0.0778,0.0111,0.0472,0.0778,0.0889,0.0472,0.1028,0.0528,0.0472,0.0028,0.0139,neuređen
ACD13009.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ACD13009.1 |nucleoprotein,0.0597,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0795,0.0909,0.0483,0.0966,0.054,0.0483,0.0028,0.0142,neuređen
ACD13016.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ACD13016.1 |nucleoprotein,0.0597,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0795,0.0909,0.0483,0.0966,0.054,0.0483,0.0028,0.0142,neuređen
ACI28620.1 |nucleoprotein,0.0948,0.0086,0.0316,0.0431,0.0575,0.0661,0.0517,0.0661,0.0374,0.1092,0.0431,0.0374,0.0259,0.0776,0.0374,0.0546,0.046,0.069,0.0086,0.0345,uređen
ACI28620.1 |nucleoprotein,0.0767,0.0,0.1176,0.1049,0.0128,0.0358,0.0179,0.0384,0.0614,0.0614,0.0128,0.0767,0.0793,0.0614,0.046,0.0716,0.0639,0.0332,0.0026,0.0256,neuređen
ACR33187.1 |major nucleoprotein,0.0865,0.0076,0.0382,0.0509,0.0509,0.0712,0.0458,0.0509,0.0407,0.1399,0.0204,0.0305,0.0331,0.0662,0.0382,0.0611,0.0433,0.0763,0.0102,0.0382,uređen
ACR33187.1 |major nucleoprotein,0.0493,0.0,0.1275,0.1072,0.0116,0.0667,0.0203,0.029,0.0609,0.0638,0.0145,0.0667,0.0783,0.0551,0.0377,0.0812,0.0696,0.0377,0.0,0.0232,neuređen
ACR33192.1 |minor nucleoprotein,0.0952,0.0159,0.0476,0.0556,0.0476,0.0317,0.0159,0.0317,0.0476,0.1984,0.0079,0.0317,0.0317,0.0476,0.0635,0.0794,0.0476,0.0714,0.0238,0.0079,uređen
ACR33192.1 |minor nucleoprotein,0.0494,0.0247,0.0741,0.0556,0.0247,0.0617,0.0185,0.0185,0.0617,0.0679,0.0062,0.0309,0.0617,0.0617,0.0926,0.1358,0.1049,0.0309,0.0062,0.0123,neuređen
ACT22784.1 |nucleoprotein,0.0923,0.0077,0.0436,0.0538,0.0487,0.0615,0.041,0.0538,0.0436,0.1256,0.0282,0.0513,0.0308,0.0692,0.0436,0.041,0.041,0.0744,0.0103,0.0385,uređen
ACT22784.1 |nucleoprotein,0.0688,0.0,0.1261,0.1089,0.0172,0.0458,0.0315,0.0401,0.0344,0.0716,0.0086,0.0602,0.0802,0.0688,0.0688,0.0802,0.0458,0.0143,0.0,0.0287,neuređen
ACT22792.1 |nucleoprotein,0.0949,0.0077,0.0359,0.0538,0.0513,0.0641,0.041,0.0538,0.0462,0.1256,0.0282,0.0487,0.0282,0.0718,0.0385,0.0436,0.0436,0.0769,0.0103,0.0359,uređen
ACT22792.1 |nucleoprotein,0.0659,0.0,0.1232,0.1117,0.0201,0.0372,0.0372,0.0344,0.0344,0.0716,0.0115,0.063,0.0774,0.063,0.0745,0.0831,0.043,0.0172,0.0,0.0315,neuređen
ACT22807.1 |nucleoprotein,0.0925,0.0077,0.0437,0.0566,0.0488,0.0591,0.0411,0.0566,0.0437,0.126,0.0257,0.0514,0.0308,0.0694,0.0411,0.0411,0.0411,0.0746,0.0103,0.0386,uređen
ACT22807.1 |nucleoprotein,0.0686,0.0,0.1257,0.1114,0.0171,0.04,0.0343,0.0371,0.04,0.0714,0.0086,0.06,0.08,0.0714,0.0657,0.0829,0.0457,0.0143,0.0,0.0257,neuređen
ACT79198.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ACT79198.1 |nucleoprotein,0.0597,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0767,0.0909,0.0483,0.0994,0.054,0.0483,0.0028,0.0142,neuređen
ACT79205.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ACT79205.1 |nucleoprotein,0.0597,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0767,0.0909,0.0483,0.0994,0.054,0.0483,0.0028,0.0142,neuređen
ACT79212.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ACT79212.1 |nucleoprotein,0.0597,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0767,0.0909,0.0483,0.0994,0.054,0.0483,0.0028,0.0142,neuređen
ACT79219.1 |nucleoprotein,0.0641,0.0087,0.0437,0.0466,0.0437,0.07,0.0379,0.07,0.0437,0.1312,0.0058,0.0496,0.0466,0.0466,0.0408,0.07,0.0583,0.0816,0.0058,0.035,uređen
ACT79219.1 |nucleoprotein,0.0568,0.0,0.0909,0.1165,0.0256,0.0256,0.0256,0.0369,0.0483,0.0795,0.0114,0.0455,0.0795,0.0909,0.0483,0.0966,0.0568,0.0483,0.0028,0.0142,neuređen
ACT79226.1 |nucleoprotein,0.0678,0.0088,0.0472,0.0442,0.0442,0.0708,0.0383,0.0708,0.0442,0.1357,0.0059,0.0501,0.0324,0.0442,0.0413,0.0678,0.059,0.0855,0.0059,0.0354,uređen
ACT79226.1 |nucleoprotein,0.0534,0.0,0.0927,0.1067,0.0281,0.0309,0.0253,0.0393,0.0449,0.0702,0.0084,0.0478,0.0927,0.0927,0.0478,0.1011,0.0534,0.0478,0.0028,0.014,neuređen
ACT79233.1 |nucleoprotein,0.0678,0.0088,0.0472,0.0442,0.0442,0.0708,0.0383,0.0708,0.0442,0.1357,0.0059,0.0501,0.0324,0.0442,0.0413,0.0678,0.059,0.0855,0.0059,0.0354,uređen
ACT79233.1 |nucleoprotein,0.0534,0.0,0.0927,0.1067,0.0281,0.0309,0.0253,0.0393,0.0449,0.0702,0.0084,0.0478,0.0927,0.0927,0.0478,0.1011,0.0534,0.0478,0.0028,0.014,neuređen
ACT79240.1 |nucleoprotein,0.0678,0.0088,0.0472,0.0442,0.0442,0.0708,0.0383,0.0708,0.0442,0.1357,0.0059,0.0501,0.0324,0.0442,0.0413,0.0678,0.059,0.0855,0.0059,0.0354,uređen
ACT79240.1 |nucleoprotein,0.0534,0.0,0.0927,0.1067,0.0281,0.0309,0.0253,0.0393,0.0449,0.0702,0.0084,0.0478,0.0927,0.0927,0.0478,0.1011,0.0534,0.0478,0.0028,0.014,neuređen
ADM72988.1 |nucleoprotein,0.0638,0.0087,0.0464,0.0406,0.0435,0.0696,0.0377,0.0696,0.0464,0.1304,0.0058,0.0522,0.0435,0.0493,0.0406,0.0667,0.0609,0.0841,0.0058,0.0348,uređen
ADM72988.1 |nucleoprotein,0.0571,0.0,0.0886,0.1086,0.0286,0.0257,0.0286,0.0457,0.0457,0.0743,0.0086,0.0543,0.0857,0.0914,0.0486,0.0971,0.0514,0.0457,0.0029,0.0114,neuređen
AER59705.1 |nucleoprotein,0.0909,0.0085,0.0227,0.054,0.0597,0.0682,0.0455,0.0483,0.0483,0.1278,0.0341,0.0369,0.0256,0.071,0.0455,0.054,0.0369,0.0824,0.0085,0.0312,uređen
AER59705.1 |nucleoprotein,0.0517,0.0,0.1318,0.1059,0.0129,0.0413,0.0336,0.0233,0.0568,0.0568,0.0207,0.0517,0.0853,0.0749,0.0439,0.0724,0.0724,0.0362,0.0026,0.0258,neuređen
AER59709.1 |second nucleoprotein,0.0968,0.0323,0.0645,0.0376,0.0323,0.0591,0.0161,0.0914,0.0484,0.086,0.0269,0.0323,0.0376,0.0645,0.0323,0.0645,0.0699,0.0645,0.0161,0.0269,uređen
AER59709.1 |second nucleoprotein,0.0519,0.013,0.0325,0.0844,0.0195,0.0649,0.026,0.039,0.0455,0.0649,0.0195,0.039,0.1104,0.0649,0.0779,0.0974,0.0974,0.0455,0.0,0.0065,neuređen
AER59714.1 |nucleoprotein,0.0909,0.0085,0.0227,0.054,0.0597,0.0682,0.0455,0.0483,0.0483,0.1278,0.0341,0.0369,0.0256,0.071,0.0455,0.054,0.0369,0.0824,0.0085,0.0312,uređen
AER59714.1 |nucleoprotein,0.0517,0.0,0.1318,0.1059,0.0129,0.0413,0.0336,0.0233,0.0568,0.0568,0.0207,0.0517,0.0853,0.0749,0.0439,0.0724,0.0724,0.0362,0.0026,0.0258,neuređen
AER59715.1 |second nucleoprotein,0.1016,0.0321,0.0642,0.0374,0.0321,0.0588,0.016,0.0909,0.0481,0.0856,0.0267,0.0321,0.0374,0.0642,0.0321,0.0642,0.0695,0.0642,0.016,0.0267,uređen
AER59715.1 |second nucleoprotein,0.0458,0.0131,0.0392,0.085,0.0196,0.0588,0.0261,0.0392,0.0458,0.0654,0.0196,0.0392,0.1111,0.0654,0.0784,0.098,0.098,0.0458,0.0,0.0065,neuređen
AEW11935.1 |nucleoprotein,0.0638,0.0087,0.0464,0.0435,0.0435,0.0696,0.0377,0.0725,0.0435,0.1304,0.0058,0.0522,0.0435,0.0493,0.0406,0.0667,0.0609,0.0812,0.0058,0.0348,uređen
AEW11935.1 |nucleoprotein,0.0543,0.0,0.0857,0.1114,0.0286,0.0257,0.0257,0.0457,0.0457,0.0743,0.0086,0.0571,0.0857,0.0914,0.0486,0.0943,0.0543,0.0457,0.0029,0.0143,neuređen
AFP28224.1 |major nucleoprotein,0.0859,0.0076,0.0379,0.0556,0.053,0.0707,0.0455,0.053,0.0404,0.1364,0.0202,0.0278,0.0328,0.0682,0.0379,0.0631,0.0429,0.0732,0.0101,0.0379,uređen
AFP28224.1 |major nucleoprotein,0.0526,0.0,0.1287,0.1053,0.0117,0.0702,0.0205,0.0292,0.0585,0.0673,0.0117,0.0673,0.0848,0.0585,0.038,0.0673,0.0643,0.0439,0.0,0.0205,neuređen
AFP28227.1 |minor nucleoprotein,0.0952,0.0159,0.0476,0.0556,0.0476,0.0317,0.0159,0.0317,0.0476,0.1984,0.0079,0.0317,0.0317,0.0476,0.0635,0.0794,0.0476,0.0714,0.0238,0.0079,uređen
AFP28227.1 |minor nucleoprotein,0.0494,0.0247,0.0741,0.0556,0.0247,0.0617,0.0185,0.0185,0.0617,0.0679,0.0062,0.037,0.0617,0.0617,0.0926,0.1296,0.1049,0.0309,0.0062,0.0123,neuređen
AFV31137.1 |nucleoprotein,0.0676,0.0088,0.0471,0.0441,0.0441,0.0706,0.0382,0.0706,0.0441,0.1353,0.0059,0.05,0.0324,0.0471,0.0412,0.0676,0.0588,0.0853,0.0059,0.0353,uređen
AFV31137.1 |nucleoprotein,0.0507,0.0,0.0958,0.107,0.0282,0.031,0.0282,0.0423,0.0451,0.0704,0.0085,0.0451,0.093,0.0873,0.0479,0.1014,0.0563,0.0451,0.0028,0.0141,neuređen
AFV31150.1 |nucleoprotein,0.0676,0.0088,0.0471,0.0441,0.0441,0.0706,0.0382,0.0706,0.0441,0.1353,0.0059,0.05,0.0324,0.0471,0.0412,0.0676,0.0588,0.0853,0.0059,0.0353,uređen
AFV31150.1 |nucleoprotein,0.0507,0.0,0.0958,0.107,0.0282,0.031,0.0282,0.0423,0.0451,0.0704,0.0085,0.0451,0.093,0.0873,0.0479,0.1014,0.0563,0.0451,0.0028,0.0141,neuređen
AFV31157.1 |nucleoprotein,0.0676,0.0088,0.0471,0.0441,0.0441,0.0706,0.0382,0.0706,0.0441,0.1353,0.0059,0.05,0.0324,0.0471,0.0412,0.0676,0.0588,0.0853,0.0059,0.0353,uređen
AFV31157.1 |nucleoprotein,0.0507,0.0,0.0958,0.107,0.0282,0.031,0.0282,0.0423,0.0451,0.0704,0.0085,0.0451,0.093,0.0873,0.0479,0.1014,0.0563,0.0451,0.0028,0.0141,neuređen
AFV31164.1 |nucleoprotein,0.0687,0.009,0.0478,0.0448,0.0448,0.0716,0.0388,0.0716,0.0418,0.1373,0.006,0.0507,0.0328,0.0448,0.0418,0.0627,0.0597,0.0836,0.006,0.0358,uređen
